Datetime,Tweet Id,Text,Sentiment
2021-07-12 23:08:36+00:00,1414723394763849729,@NewsForAllUK @sotnasoinotna @BBCRosAtkins @BBCHARDtalk @stephensackur @guardian @DailyMailUK @ABCaustralia @pinoyanghang @mirasga @TishaCM @boymejo #Euro2020Final @TeamEngland loses to @TeamItaly3 all of #englandfans go on beast hooligan mode. There goes sports. There goes civilization. https://t.co/OPi6Kqr9UI,1.0
2021-07-12 23:08:35+00:00,1414723393149149191,"Euro 2020: England's Pride! The Top 5 Performers #Euro #Euro2020 #Euro2021 #England #ENGITA #EngItaly #EngITL #italyvsengland #ItalyEngland #ITAENG #EuroFinal #ENG 

https://t.co/8NZFgpqVnl",1.0
2021-07-12 23:08:29+00:00,1414723368188796937,"Toch wel bizar dat iemand iets om zijn pols heeft hangen ter waarde van de restschuld van mijn woning
#Norris #McLaren #money #debtfree #hypotheek #schuld #watch #Euro2020Final
McLaren-coureur Norris beroofd van horloge na bezoek aan EK-finale https://t.co/MLt3lwTb79",1.0
2021-07-12 23:08:19+00:00,1414723323918000130,"$ETH be like... 
#EuroFinal #NGMI https://t.co/owhuXXZG9h",1.0
2021-07-12 23:08:16+00:00,1414723311146311685,Should’ve been a straight red. Dangerous. The ref was far too lenient with Italy. #Euro2020Final #dodgyref https://t.co/0AkbwCY7X1,1.0
2021-07-12 23:08:13+00:00,1414723299662209024,@CNN Show some bloody class #England #Euros2021 #Euro2020Final #FIFA,1.0
2021-07-12 23:08:02+00:00,1414723254502187014,"The behaviour of English dimwits during #Euro2020Final perfectly displaying the social cancer of a country deluded by @Conservatives values. 

Shame Churchill wasn't still hiding in his bunker to sort the country out, like he did when he apparently won us the war.",1.0
2021-07-12 23:07:38+00:00,1414723152207302657,👏 Ugo monye speaking absolute truth #Euro2020Final https://t.co/kzZ9lfyKXX,0.0
2021-07-12 23:06:54+00:00,1414722966110281736,"You have nothing to say sorry for @MarcusRashford 💜 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🦁🦁🦁
#England #ENG #Euro2020Final #Euro2020 https://t.co/t977jL03s8",2.0
2021-07-12 23:06:42+00:00,1414722919092129793,#SayNoToRacism #Saka #Euro2020Final https://t.co/bMwvRzWj8L,1.0
2021-07-12 23:06:33+00:00,1414722881074913286,"His IP address will be tracked easily and will only embarrass himself more. What a nutter he is. No room for racism in the 21st century. 

#SayNoToRacism #Sancho #MarcusRashford #Saka #RaheemSterling #EuroFinal",1.0
2021-07-12 23:05:38+00:00,1414722649612292102,"Andy Bogard (Italia) vs Billy Kane (INGLATERRA) #Euro2020Final ..

https://t.co/JC6MHFp6fT",1.0
2021-07-12 23:05:28+00:00,1414722605165252611,"The racist Brad Pretty from Folkestone - sure you’ve seen his video using racial slur. Send an email, sure he’d like to hear from everyone. #Euro2020Final #eng #SayNoToRacism 

bk_plastering@hotmail.co.uk",1.0
2021-07-12 23:05:01+00:00,1414722493655523328,"England, you played beautiful. All of you lads! Proud! #England #Euro2020Final",1.0
2021-07-12 23:05:00+00:00,1414722490014867463,"2 DOMANDE:

• ma quindi esiste qualcuno che ha capito che avevamo vinto dopo l’ultima parata di Gigio?
• confermate che non si esce più da questo loop di esultanza e azzurrezza? Sto a mille.

#ita #ITSCOMINGTOROME #EuroFinal",0.0
2021-07-12 23:04:41+00:00,1414722411979853824,THEY ARE THE LOUDEST!! @England @MarcusRashford @BukayoSaka87 @Sanchooo10 #England #MarcusRashford #GarethSouthgate #3Lions #englandfans #Euro2020Final #EnglandvsItaly #ENG #EnglandRacism #ENGITA #EnglandTeam #englandsshame (5/5),1.0
2021-07-12 23:04:24+00:00,1414722337111527424,"Foto più bella di sempre. @LucaVialli e @robymancio si riprendono #Wembley 29 anni dopo.
Nostalgia canaglia.
#NotteAzzurra #Vittoria #EURO2020 #Euro2020Final #ItsComingRome #ItaliaInghilterra https://t.co/H4t2XjSsQt",1.0
2021-07-12 23:04:16+00:00,1414722307180871685,"Euro 2020: It's Coming Rome! Italy's Leonardo Bonucci Responds to England's Anthem #Euro #Euro2020 #Euro2021 #England #ENGITA #EngItaly #EngITL #italyvsengland #ItalyEngland #ITAENG #EuroFinal #ItsComingRome #ITAENG #ITA #ItalyVsEngFinal  #ITSCOMINGTOROME

https://t.co/IzTiTwb089",1.0
2021-07-12 23:04:01+00:00,1414722244102737921,"Before at 66th minute: when italy was 1-0 down i scolded ""you did came this far just to lose to that shit team🏴󠁧󠁢󠁥󠁮󠁧󠁿""

After at 67th: Bonucci equalise for italy🇮🇹 n I was like 👁👄👁 should have said that earlier🤪

Kinda crazy right! But it's true
#Euro2020Final #ItsComingRome",1.0
2021-07-12 23:04:01+00:00,1414722241816940550,"A video about #Euro2020Final and the England loss against Italy and #footballviolence #racistengland 
https://t.co/1du2AjdBPo",1.0
2021-07-12 23:03:22+00:00,1414722079296049153,"Dimmi come tifi e ti dirò che razza di paese sei.
#Euro2020Final #EURO2020 #europei2020 #EuroFinal",0.0
2021-07-12 23:02:57+00:00,1414721971934355456,#Insigne #Berrettini #Euro2020Final https://t.co/bZXiibPp9X,1.0
2021-07-12 23:02:53+00:00,1414721956843241473,All the shite Scotland fans have been giving England fans is summed up nicely here. I am sure they have asked Italy if they can have their name on the trophy with them 🤣 #Euro2020Final https://t.co/nSQvwDVpI6,2.0
2021-07-12 23:02:03+00:00,1414721745756512257,Finally back from my self inflicted Twitter ban...though I had to quickly get to cotonou to be able to tweet but then feels good to be back...☺☺☺☺...#MyTwitterAnniversary #SoundSultan #Euro2020Final,1.0
2021-07-12 23:01:37+00:00,1414721636796801026,"The English preference of club over country is intriguing. Maybe thats why its been 55 years. Who knows!
#englandfans #EuroFinal #Euro2021 https://t.co/nCgf6zpilf",1.0
2021-07-12 23:01:25+00:00,1414721588751224836,"Μετρημένα και ψύχραιμα λόγια από έναν τιτάνα της πολιτικής...
#EuroFinal https://t.co/YXhRVDeBMG https://t.co/xIDygZJlgO",1.0
2021-07-12 23:01:21+00:00,1414721571294523394,#shameonyouengland #ENG #EuroFinal #BLM #sayNotoRacism #Disgraceful #England #EnglandFans https://t.co/EtSqSw0pKG,1.0
2021-07-12 23:01:04+00:00,1414721501517910022,"found out about the serum and in deciding to call a spade a spade, or as it’s known at 7 - a black card symbol - they will be renaming its popular morning program “Sunrise Fuckwits”. @Channel7 @sunriseon7 #Euro2020Final #EuroRacism",1.0
2021-07-12 23:00:07+00:00,1414721260689502208,😂😂 #EuroFinal #ItaliaInghilterra #itsnotcominghome https://t.co/LxfxY3s1wk,1.0
2021-07-12 23:00:01+00:00,1414721234256863233,"Prince William Reacts to 'Racist Abuse' Against Team England After #Euro2020Final 

https://t.co/GVOqGFQnXF https://t.co/NwKoWtUIW3",1.0
2021-07-12 22:59:59+00:00,1414721228154286081,"Taking penalties is not a walk in the park. It's a skill horned by the finest. Only morons will resort to abuse when talking a penalty fails. #MarcusRashford #Sancho #bukayosaka are England heros. Take or leave it.
#Euro2020Final #FA https://t.co/KV0bXkfx9I",1.0
2021-07-12 22:59:25+00:00,1414721083123568644,"Everyone says penalties are a dreadful way to end a game and it could go either way. Why not just be honest about it and toss a coin?  Seriously. It adds to the tension but doesn’t reflect any skill. It’s just luck, so what’s the difference?#ENGITA",1.0
2021-07-12 22:59:13+00:00,1414721033546997760,"Fact checking: England lost #Euro2020Final because Italians are objectively the better team and deserved to win. England's coach also made some bad decisions during the final. England did not lose because of the penalty strikers. This is shameful!

https://t.co/OB2rmglhFV",0.0
2021-07-12 22:59:01+00:00,1414720984310063107,"Upset that @MarcusRashford felt it necessary to post  heartfelt message re #Euro2020Final
I'm not a regular football supporter but am well aware of his intervention in social issues in the past year
He should NEVER have to post an apology over sport.
#RoleModel &amp; should be proud https://t.co/Rz3Kl797oK",2.0
2021-07-12 22:58:58+00:00,1414720972645564416,"Yes, there was a hidden message in the photograph chosen for our latest release... #Euro2020Final 
Congratulations to @MassMan44 and all other supporters of the @azzurri. https://t.co/ZzxoIVK3uN",1.0
2021-07-12 22:58:37+00:00,1414720885110497281,"@BukayoSaka87 I want you to know that I, as an England fan and a white mum of a kid with a beautiful Nigerian name, think you’re an amazing person &amp; player and yesterday will fade away and better things will come #staystrong #Euro2020Final @EURO2020",0.0
2021-07-12 22:58:08+00:00,1414720761051365376,"So during the #Euro2020Final #ENG match I was crying so much my daughter 8 jumped up so quickly to give me hugs! I discovered today her tablet suffered trauma and ain’t working👀😩 she has no clue yet!
I feel so guilty 😩😩😩😩🥺🥺🥺
It was her bday gift.",1.0
2021-07-12 22:57:30+00:00,1414720604276678672,"#Euro2020Final
#ItaliaCampionedEuropa
#ITAENG
Το 2018,η Ιταλία δεν συμμετείχε για πρώτη φορά μετά το 1958,σε τελική φάση Μουντιάλ ενώ είχε την 21η θέση στην κατάταξη της FIFA,την χαμηλότερη στην ιστορία της.Τρία χρόνια μετά,χάρη σε ολικό ρεκτιφιέ,στέφθηκε Πρωτάθλητρια Ευρώπης.",1.0
2021-07-12 22:57:20+00:00,1414720560525979652,"So yesterday @NatalieElphicke tweeted this interesting turnaround: ""The team gave their all"". 

No acknowledgement of what she'd previously said, no apology and - oh look! no one but people she follows can comment!

#MarcusRashford #Euro2020Final https://t.co/ewtTB4xWz2",1.0
2021-07-12 22:56:56+00:00,1414720461741637633,"I still have a sick feeling in the pit of my stomach when thinking about the #Euro2020Final. And it's nothing to do with the match.

The scenes we saw in and around Wembley and elsewhere go a long way to explain why I'm proud to be British but ashamed, at times, to be English.",1.0
2021-07-12 22:56:54+00:00,1414720451260162048,"3 lions Marcus Rashford,Jadon Sancho,Bukayo Saka 👏 Played professionally &amp; with passion till the last second for our country alongside the rest of the team. I would like to see what the racist scum have achieved for this country #Euro2020Final #SayNoToRacism",1.0
2021-07-12 22:56:14+00:00,1414720283664060420,"This week, I talk about the @AppalachianFc loss to @ChattanoogaFC, Speak w/ Boone's Tucker Brown about @ECNLBoys 🏆,Talk to @StumptownAC Head Coach, talk @Ottersoccer,#USMNT #GoldCup21, #EuroFinal #CopaAmericaFINAL and more! 

https://t.co/YFaL3NvcuJ

#Podcast #soccerpodcast",2.0
2021-07-12 22:56:01+00:00,1414720228961968128,The latest Olive Tree Wisdom Daily! https://t.co/iYpxLBhlJj #covid19 #euro2020final,1.0
2021-07-12 22:55:46+00:00,1414720165632090113,First world myth #Euro2020Final https://t.co/YbbwL2ONCY,1.0
2021-07-12 22:55:35+00:00,1414720121025794050,"Genuine England fans must be FUMING!
You’ve had a Nonce raising money for a German girl! You’ve had drunken idiots smashing Wembley &amp; London up, them kids dancing, Racist Abuse and @JonnyFX1 is one of you!
#ENG #EuroFinal #EURO2020 https://t.co/gm1s8QOHOY",2.0
2021-07-12 22:55:03+00:00,1414719987508465664,"The legacy of the final should be a celebration of England’s diversity. We are a better nation &amp; team because of it.
 @MarcusRashford is such a class act &amp; all our players deserved more. #Euro2020Final #England https://t.co/FEZ8eJ19aJ",2.0
2021-07-12 22:54:49+00:00,1414719927945105408,7News Aust posted story on Facebook following Euro 2020 final commenting: “3 black players failed in the penalty shootout”. How could anyone think in the current circumstances this was acceptable?Would you say 3 white players failed ...? No. Shame @7NewsAustralia #Euro2020Final,0.0
2021-07-12 22:54:45+00:00,1414719910157107200,"I can’t believe some of the hooligans at Wembley robbed @LandoNorris and took his £40k watch. Honestly these fucking idiots have crossed too many lines yesterday and potentially ruined a chance of hosting future tournaments in the country. #ShameOnYou
#Euro2020Final #EURO2020 https://t.co/AkQ8vlLsyI",1.0
2021-07-12 22:54:36+00:00,1414719873729581063,"@_mehakahmed 1.3 MILLION VIEWS, LESS THEN 100,000 LIKES 

We have a real problem on our hands

#saynotoracism
#BLM #BLM2021 #EuroFinal #Euro2020Final",1.0
2021-07-12 22:54:35+00:00,1414719869879209989,"Keep your heads up we stand with you ❤
All against #racism 
#Euro2020Final https://t.co/l0PePQ2mU8",0.0
2021-07-12 22:54:01+00:00,1414719724148117506,Italy Euro 2020 Champs Celebrations in Niagara Falls Ontario Canada Video 2. #EURO2020  #NiagaraFalls #cliftonhill #niagara #ForzaAzzurri #ForzaItalia #Azzurri #Italy #italia #Euro2020Final #Ontario #CorsoItalia #woodbridge https://t.co/ueziy2J8s0,1.0
2021-07-12 22:53:48+00:00,1414719670213546002,"Racism has existed for decades, Football just highlighted it. It is reassuring to see organisations pledging to take action with zero tolerance. The effects stay with you for life. #BLM #Euro2020Final https://t.co/2SyrfqTQKH",1.0
2021-07-12 22:53:45+00:00,1414719659673366529,#Devastating’: #WHO scientist condemns #Euro2020final over #COVID19 risk https://t.co/E7OzAtPS34,1.0
2021-07-12 22:53:39+00:00,1414719632271986698,#Euro2020Final #EURO2020 #ENG https://t.co/AqJuACwaVQ,1.0
2021-07-12 22:53:39+00:00,1414719631894454273,A video I made a while back about #PrinceWilliam and his eugenics speech that #princecharles had also peddled. Like father like so. #PrinceWilliamIsAHypocrite #racism #EuroFinal #meghanmarkle https://t.co/cilcTVcw0t,1.0
2021-07-12 22:53:17+00:00,1414719540227764228,Catharsis of sorts #England #Euro2020Final #footballscominghome #WorldCup2022 https://t.co/iVUSkM6QNa,1.0
2021-07-12 22:52:22+00:00,1414719309054611467,Respect to @BukayoSaka87 @MarcusRashford  @Sanchooo10 you done us proud not matter what! forget these racist pigs #Euro2020Final,1.0
2021-07-12 22:52:12+00:00,1414719266994151428,"Lando Norris estuvo presente en la final de #Euro2020Final en el estadio #Wembley y fue víctima de robo, le quitaron su reloj, Lando se encuentra bien. https://t.co/TF93soQpVT",1.0
2021-07-12 22:52:06+00:00,1414719243225022464,La delusione che pure i duke and duchess of Cambridge siano andati via prima della premiazione...li stimavo ma questa è proprio una caduta di stile imperdonabile. #Euro2020Final #EURO2020 #itsnotcominghome,0.0
2021-07-12 22:51:45+00:00,1414719157124403206,See you!  #EURO2020 #Euro2020Final #eder https://t.co/trPvHmbH6F,1.0
2021-07-12 22:51:05+00:00,1414718987150233610,"me after Italy’s victory (fr):
#Euro2020Final #EURO2020 #ItalyEngland https://t.co/dqfL7XuUwY",1.0
2021-07-12 22:50:54+00:00,1414718943122661378,Nignoms💀💀 #drill #Peckham #Euro2020Final #Saka #Cuba https://t.co/MAWsh3vRhW,1.0
2021-07-12 22:50:13+00:00,1414718770547994626,@HKane @England Getting to the #Euro2020Final and then coming so close to winning the trophy was a great achievement for this very young England team. You did the country very proud and well done. Onwards and upwards! 👏👏,1.0
2021-07-12 22:49:53+00:00,1414718685239984130,"LISTEN 🔊 What do the Irish think of Jack Grealish now?

Thank you to Radio Kerry for having me on to speak about my recent article on Irish/English relations and the #Euro2020Final.

@jerosullivanRK @radiokerry #ENG #avfc https://t.co/fTQvSMcYMV",1.0
2021-07-12 22:48:56+00:00,1414718445476851714,My thoughts go out to @LandoNorris after this awful incident! Why do people have to be so stupid!!! #Euro2020Final #EURO2020 #F1 #BritishGP https://t.co/AyyQISyt2v,1.0
2021-07-12 22:48:19+00:00,1414718290966941698,"THE LAST comments... What a journey it was in our Own Language... Thanks to @RjVarunofficial @CommentatorRoy 
@rahim_nabi 
@pbasum
#EurosInBengali #EuroFinal https://t.co/Yi58iKQisH",1.0
2021-07-12 22:47:53+00:00,1414718184037527559,"[#Euro2020Final] Zlatan félicite Donnarumma à sa façon 😂

« Après un an passé avec moi, tu as déjà tout compris. 

De rien. » https://t.co/ydL3ZuSsyg",1.0
2021-07-12 22:47:33+00:00,1414718097823617025,"Picture is better than thousand words! A Beautiful pic❣️
#Euro2020Final 
#SayNoToRacism 
#I_standwithhumanity https://t.co/pS0yIVZx3h",1.0
2021-07-12 22:46:44+00:00,1414717890897620993,"Hope @MarcusRashford has seen the supportive tweets he has been mentioned in. From what I have seen they far outweigh the racist, cruel tweets that have been directed his way over the past 24 hours #Rashford #MarcusRashford #ManUtd #EuroFinal #EURO2020 #England #kickoutracism",2.0
2021-07-12 22:46:23+00:00,1414717805589504000,"Be better @Channel7 #channel7 
This post, as you are fully aware, is hurtful, harmful and hateful. 

It’s sole purpose is to incite racial hatred. UNFORGIVEABLE #englandfans #Euro2020Final #racism https://t.co/TP1LsExcIr",1.0
2021-07-12 22:45:36+00:00,1414717608813867010,Μους σοκολάτας χωρίς γλουτένη με λίγες θερμίδες https://t.co/teY9x5SgmM #salonikaplus #toprwino #MeToo    #ρεπο #aggeliki #happyday #προνόμια #Greece #elaxamogela #κρουσματα #κορωνοιος #COVID19 #Χαρδαλιας #teambogdanos #Ηλιουπολη #ENGITA,1.0
2021-07-12 22:45:18+00:00,1414717530900422662,"Does anyone think that there may be riots / demonstrations akin to those seen for the #Euro2020Final on July 19, The Nasty party’s Freedom Day’ by anti-vaxers and those wanting ingerlund’s liberties restored? #JohnsonVariant #ToryCovidCatastrophe",1.0
2021-07-12 22:45:17+00:00,1414717526362124296,"@MailOnline What about a Roman Holiday??!! 🤣
#itsnotcominghome #ITSCOMINGTOROME #ItsGoingRome #EuroFinal #EURO2020 #Euro2021 @BorisJohnson",1.0
2021-07-12 22:45:00+00:00,1414717455524634627,"McLaren confirma que Lando Norris fue víctima de un asalto en la #Euro2020Final 
https://t.co/M3it6jBsbc",1.0
2021-07-12 22:44:59+00:00,1414717450818555908,"From a crowd of people crashing the game without tickets, to all the racist tramps giving hate because we lost. Absolute mockery #Euro2020Final",2.0
2021-07-12 22:44:49+00:00,1414717409219448832,@cat__ryan @Shambles151 We need an inquiry - who didn’t want to pay for the police?  Which spiv said I can do it for half what the police will charge &amp; also don’t bother having a police presence in central London?  @metpoliceuk   #Euro2020Final #hooligans  #Wembley #UefaEuro2020,1.0
2021-07-12 22:44:46+00:00,1414717396565340160,"This... this is football 🏴󠁧󠁢󠁥󠁮󠁧󠁿🤝🇮🇹

#Euro2020Final #EURO2020 #ENG #ITA @England @azzurri https://t.co/CXbXgtxudo",1.0
2021-07-12 22:44:40+00:00,1414717373395972100,#Italia #campionideuropa #engita #robertomancini #vialli https://t.co/ORDp5IEzWn,1.0
2021-07-12 22:44:02+00:00,1414717215363014657,"@BukayoSaka87 You did an AMAZING job at the #Euro2020Final. You should be proud of yourself, as I know all your teammates are. You are a king and a true champion. You do #ENG proud. Forget the hate &amp; the criticisms. You will get your chance to being it home. #weluvyou #sakayoudidgreat #Saka",1.0
2021-07-12 22:43:51+00:00,1414717165211631618,Watched #Euro2020Final highlights back &amp; the refereeing was very poor.  And where was #VAR ? #EURO2020 @EURO2020 #3Lions #ItalyVsEngFinal #eng #England #ENGITL #ITAENG #Euros2021 #EuroFinal #euro2021final #Euros,1.0
2021-07-12 22:43:08+00:00,1414716987637473283,And then there's the guy with the flare stuck up his arse before the #Euro2020Final common sense?? Ha! #JohnsonVariant https://t.co/KNqBCF9e7u,1.0
2021-07-12 22:42:08+00:00,1414716734213435399,"Thanks to journalist @edaeinoconnell for inc my comments today about 
How to cope with the emotional fallout when it doesn’t come home. https://t.co/9O8h60YzwF
#Euro2020Final @MetroUK",1.0
2021-07-12 22:41:53+00:00,1414716674176163843,"I stand with Saka.
I stand with Rashford.
I stand with Sancho.

#SayNoToRacism
#Euro2020Final https://t.co/M672BPHNAJ",2.0
2021-07-12 22:41:26+00:00,1414716559457755136,hai posticipato i festeggiamenti di mezza italia gigio #Euro2020Final #ItsComingRome #NotteAzzurra https://t.co/IwdJ0Y1UBd,0.0
2021-07-12 22:41:25+00:00,1414716555934502914,"#Surprise A tweet someone tweeted in February 2013 has become a trend today.

 England just lost the Euro 2020 final against Italy on penalties.
#euro2020final #england #italy 😮 https://t.co/3FjMHBvw8W",1.0
2021-07-12 22:41:19+00:00,1414716528432386059,#SayNoToRacism #rematch #Euro2020Final #ISTANDWITHENGLAND ❤❤❤❤🙏🏻👍🏻🏟⚽🦁🦁🦁🇬🇧 https://t.co/VToGkFw9mW,1.0
2021-07-12 22:41:03+00:00,1414716463953371151,#Euro2020Final #EURO2020 #ArtistoftheSummer https://t.co/VD0PbuqR0Z,1.0
2021-07-12 22:40:27+00:00,1414716313231142913,#Euro2020Final #Saka #Sancho #Rashford #Rassismus https://t.co/q1ymGskRAO,1.0
2021-07-12 22:40:23+00:00,1414716292922109958,"@italianews_h24 Princess William is such a poor loser, #PrinceHarry #MeghanMarkle would never just leave and not congratulate the winner #Euro2020Final #Italy #Congratulations https://t.co/yEwPaHR2SA",2.0
2021-07-12 22:40:04+00:00,1414716215533129730,"Questi pensavano di vincere e pensano anche di guidare dal lato giusto, questi pensavano di vincere ma le strade gliele abbiamo costruite noi, pensavano di vincere e invece del fish and chips GLI ABBIAMO FATTO MANGIARE LA PASTASCIUTTAA!!!! #EURO2020 #Euro2020Final @Vivo_Azzurro",0.0
2021-07-12 22:39:53+00:00,1414716168091357186,"لو لعب منتخبنا و خسرنا:
١. ما عنا عنصريه ضد اسود او ابيض
٢. ما بنضرب جمهور الضيوف بأرضنا
٣. ما بنسكر و بنكسر و بنعتدي عالناس
٤. ما بنلبس لباس الحملات الصليبيه
٥. اصلا ما بحياتنا وصلنا النهائي و عمرنا ما زعلنا 😄😅
#ENG 
#racism 
#ITA 
#EuroFinal 
#إيطاليا_إنجلترا 
#إيطاليا",1.0
2021-07-12 22:39:50+00:00,1414716157718827015,"Veramente, non ha prezzo #NotteAzzurra #ItaliaInghilterra #Euro2020Final #englanditaly #NotteAzzurra https://t.co/H6M5obCSgP",1.0
2021-07-12 22:39:47+00:00,1414716142988451840,@StoreTw8 @StoreTw8 Love it photo of #RedArrows  #Euro2020Final #EURO2020 #ENGITL at Wembley stadium,1.0
2021-07-12 22:39:43+00:00,1414716126827790344,"If Britain couldn’t afford to lose a soccer game, how will it face the future challenges? #Euro2020Final",1.0
2021-07-12 22:39:43+00:00,1414716126228099080,I've never seen penalty takers come into a game 2 mins before Pens. Huge mistake by #Southgate. Also Saka too young to be last kicker. #Euro2020final #england,1.0
2021-07-12 22:39:34+00:00,1414716089829892097,#blm #blcklivesmatter #ENG #Euro2020Final https://t.co/W2PThzBL2k,1.0
2021-07-12 22:38:32+00:00,1414715830923927552,"Moesterinschattingsfout: gemiste penalty.

#Euro2020Final
#Inschattingsfout",1.0
2021-07-12 22:38:14+00:00,1414715752649723904,"@Bachusky , I this way to England? Full respect to England amazing #Euro2020Final https://t.co/3eJjdj4CRj",1.0
2021-07-12 22:37:54+00:00,1414715669845794818,"They have inspired our pupils, played their part in taking us to the #Euro2020Final and stepped up when their country needed them most.  They deserve our admiration not hate. We proudly stand with these brave lions. @England @MarcusRashford @BCCEducation 
 
#SayNoToRacism https://t.co/4XDc1ZiUNk",0.0
2021-07-12 22:37:41+00:00,1414715614879535104,"Congratulations Italy!! 
Talent wins games, but teamwork wins championships. 
Well played @England as well. Getting achievement after 55 years in itself is a great  #AlmostHome Better Luck Next Time  @CTurnerFCDO #EnglandvsItaly
#EuroFinal 
#ItsComingHome v/s #ItsGoingRome",1.0
2021-07-12 22:37:24+00:00,1414715543718924289,"Keep your chin up, men! ❤️🏴󠁧󠁢󠁥󠁮󠁧󠁿👍

#england #euro2021 #euro2020 #englandfootballteam #englandvsdenmark #denmark #manchesterunited #manutd #english #uefa #eurocup #uk #champion #explore #kane #sterling #pickford #euro #football #engita #euro2020final #lockdown https://t.co/y3OsiYjujb",0.0
2021-07-12 22:37:23+00:00,1414715541340704768,"Wow, how spot-on was @officialbarnesy on #Newsnight when predicting the racist backlash to black footballers as soon as they put a foot wrong 😑 #Euro2020Final #racism",1.0
2021-07-12 22:37:15+00:00,1414715507618496519,Honestly after last nights antics we deserve to play a few games behind closed doors! Reading some of the stories and it’s apparent that we as a nation cannot conduct ourselves in these kind of events. This is why we can’t have nice things! #Euro2020Final #Eng,0.0
2021-07-12 22:37:10+00:00,1414715487188049921,E comunque secondo me San Marino tifava Inghilterra #Euro2020Final #EURO2020,2.0
2021-07-12 22:36:07+00:00,1414715219457216512,"Siamo noooooi, siamo noooooi, i rovinatori della vittoria dell'Italia con le nostre PAGELLE siamo noooooi...
https://t.co/eip1P8Rp4M
#EURO2020 #Euro2020Final #ENGITA #ItsComingRome",1.0
2021-07-12 22:35:54+00:00,1414715165652799488,"IO PERSONALMENTE OFFESA PER NON ESSERE STATA INVITATA A TUTTI QUESTI FESTINI POST-VITTORIA.

#NotteAzzurra #ItaliaInghilterra #azzurri #Spinazzola #Chiellini #EuroFinal #itsnotcominghome https://t.co/qZPZ8DDPiX",1.0
2021-07-12 22:35:39+00:00,1414715104445276161,I still get emotional watching Gigio walking normally after he saved the penalty. An artist must take it upon themselves to reproduce that image on a canvas. #ITA #ENG #Euro2020Final,1.0
2021-07-12 22:35:27+00:00,1414715053245444097,"I am not a football fan but I have to say the way the England team have behaved and especially the 3 young men who have been so cruelly abused, is quite humbling. To those that berate them shame on you, give them the Game of Thrones treatment.#Euro2020Final
#MarcusRashford",2.0
2021-07-12 22:35:23+00:00,1414715034832314370,En William pegawai keselamatan tengah pasang tanda parking ‘ blood donor only’.Ramai respon untuk capai target 50 hari ini walaupun hanya 70% tercapai. sebab tak tercapai Mungkin tengok bola #euro2020final awal pagi smlm Tak cukup tidur. Takpe hari ini boleh kita capai 50 beg https://t.co/f2DYpRTAWq,1.0
2021-07-12 22:35:15+00:00,1414715003274502153,"Take a break from your shit jobs to subscribe to my @OnlyFans. Free subscription, different models, frequent content, and professional photography. #jobsearch #AFLEaglesNorth #AMCUndefeated #EURO2020 #cryptocurrency #Euro2020Final #forex https://t.co/YdoBz3dmK3",1.0
2021-07-12 22:34:49+00:00,1414714892557430788,"So, we won a Euro with players like Berardi, Belotti e Cristante on, capisc? #Euro2020Final  #ItsComingRome #itsnotcominghome",1.0
2021-07-12 22:34:45+00:00,1414714879102099458,What a great game he played- not sure why he was taken off but then I’m not the Manager #Euro2020Final https://t.co/QRZYCtIWKn,1.0
2021-07-12 22:34:31+00:00,1414714817139593219,"Adeboye, Oyedepo, Kumuyi Caused Hatred, Envy Among Church Leaders – Primate Ayodele #Euro2020Final https://t.co/tUB7rcOQoa",1.0
2021-07-12 22:34:24+00:00,1414714789985755140,"#ilunatici #sposini
... A dire la verità lei sta ancora sul letto ...fumante 
Mi aggiungo alla lista di chi non ha capito al volo la vittoria 
#Euro2020Final #FootballsComingROME",2.0
2021-07-12 22:34:14+00:00,1414714747715477515,"Are England too nice? “Absolutely not….” says Southgate. Clearly the team is too nice,naive and coached by someone too passive, negative, who squandered the attacking players he had, who failed to learn from the semi final in Russia.  Forfeited the game by paralysis. #ENGITA",0.0
2021-07-12 22:34:09+00:00,1414714727796772865,So baby hold on for the ride of your life... #EURO2020 #Euro2020Final https://t.co/f5AbbExgt3,1.0
2021-07-12 22:34:08+00:00,1414714724021907458,Funny love island trending back to number 1...forget racism #LoveIsland  #Euro2020Final #ENG #fake #twitterpolitics,1.0
2021-07-12 22:33:50+00:00,1414714644787302400,Sports has no room for hate #NoRacism #Euros2021 #Euro2020Final,1.0
2021-07-12 22:33:15+00:00,1414714499974799369,"@HKane @AntiRacismDay @England All of you should boycott the #WorldCup2022, in protest at the racist abuse of your team following this #Euro2020Final.  Then the sponsors, TV and money men might sit up and take note. It would force a change of culture. @GarethSouthgate @EnglandFootball @KensingtonRoyal",1.0
2021-07-12 22:32:56+00:00,1414714418961829894,"Wouldn’t it be more positive &amp; professional journalism if @BBCNews were to focus on Italy🇮🇹 winning #Euro2020Final and get responses from some of the thousands of Italy supporters in Britain, rather than just the ‘England’s glory in defeat’ aspect?",2.0
2021-07-12 22:32:49+00:00,1414714391707201546,"Mario Balotelli a vécu la finale de l'Euro seul dans sa voiture et devant San Siro
#EuroFinal https://t.co/EVPDmo9yqJ",1.0
2021-07-12 22:32:39+00:00,1414714346664517634,@HKane @England Well done to you Harry and the boys. Have a well-earned rest. You've all done us proud 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #Euro2020Final,1.0
